District,School Site,Co/Dist Code,Site Code,Enrollment,Certified Staff,Grades  (Low-High),Telephone,Mailing Address,City,State,Zip,County,Principal,Principal Email,latitude,longitude
TULSA,WILL ROGERS COLLEGE JHS,72-I001,664,500,47,07-08,(918) 833-9000,3909 East 5th Place,Tulsa,OK,74112,TULSA,Nicolette Dennis,dennini@tulsaschools.org,36.14005,-95.889883
TULSA,TULSA MET JHS,72-I001,667,36,13,07-08,(918) 746-9300,6201 East Virgin St,Tulsa,OK,74115,TULSA,Michelle Butler,butlemi@tulsaschools.org,36.18483,-95.908083
TULSA,CENTRAL HS,72-I001,705,585,53,09-12,(918) 833-8400,3101 West Edison St,Tulsa,OK,74127,TULSA,Ebony Johnson,johnseb@tulsaschools.org,36.208534,-96.003111
TULSA,EAST CENTRAL HS,72-I001,710,1079,67,09-12,(918) 746-9700,12150 East 11th St,Tulsa,OK,74128,TULSA,Mike Crase,crasemi@tulsaschools.org,36.149223,-95.8622
TULSA,THOMAS EDISON PREPARATORY HS,72-I001,712,1173,88,09-12,(918) 746-8500,2906 East 41st St,Tulsa,OK,74105,TULSA,Derrick Schmidt,schmide@tulsaschools.org,36.114968,-95.976289
TULSA,NATHAN HALE HS,72-I001,715,1129,78,09-12,(918) 925-1200,6960 East 21st St,Tulsa,OK,74129,TULSA,Caleb Starr,starrca@tulsaschools.org,36.123772,-95.880768
TULSA,MCLAIN HS FOR SCIENCE AND TECH,72-I001,720,608,53,09-12,(918) 833-8500,4929 North Peoria Ave,Tulsa,OK,74126,TULSA,Enna Dancy,dancyen@tulsaschools.org,36.222554,-95.975132
TULSA,MEMORIAL HS,72-I001,725,1039,73,09-12,(918) 833-9600,5840 South Hudson Ave,Tulsa,OK,74135,TULSA,Darin Schmidt,schmida@tulsaschools.org,36.096036,-95.940708
TULSA,WILL ROGERS COLLEGE HS,72-I001,730,692,59,09-12,(918) 833-9000,3909 East Fifth Place,Tulsa,OK,74112,TULSA,Nicolette Dennis,dennini@tulsaschools.org,36.14005,-95.889883
TULSA,BOOKER T. WASHINGTON HS,72-I001,735,1325,84,09-12,(918) 925-1000,1514 East Zion St,Tulsa,OK,74106,TULSA,Nanette Coleman,colemna@tulsaschools.org,36.174566,-95.978832
TULSA,DANIEL WEBSTER HS,72-I001,740,507,53,09-12,(918) 746-8000,1919 West 40th St,Tulsa,OK,74107,TULSA,Shelly Holman,holmash@tulsaschools.org,36.103876,-96.001063
TULSA,TULSA MET HS,72-I001,745,100,20,09-12,(918) 746-9300,6201 East Virgin St,Tulsa,OK,74115,TULSA,Michelle Butler,butlemi@tulsaschools.org,36.18483,-95.908083
TULSA,TRAICE,72-I001,750,537,64,09-12,(918) 925-1360,2740 East 41st St North,Tulsa,OK,74110,TULSA,Elizabeth Martin,martiel@tulsaschools.org,36.175953,-95.95572
TULSA,TULSA SCHL OF ARTS/SCIENCES,72-I001,974,299,0,09-12,(918) 828-7727,3441 E Archer St,Tulsa,OK,74115,TULSA,Liesa Smith,lsmith@tsas.org,36.163691,-95.93875
TULSA,KIPP TULSA ACAD. COLLEGE PREP.,72-I001,975,305,0,05-08,(918) 794-8652,1661 E Virgin St,Tulsa,OK,74106,TULSA,Andrew Mcrae,amcrae@kipptulsa.org,36.16392,-95.988442
TULSA,LIGHTHOUSE ACADEMIES OF TULSA,72-I001,976,506,0,PK-07,(918) 794-1442,105 E 63rd St North,Tulsa,OK,74106,TULSA,Jamila Macarthur,jmacarthur@lighthouse-academics.org,36.16392,-95.988442
TULSA,COLLEGE BOUND ACADEMY CHARTER,72-I001,977,95,0,KG-KG,(918) 925-1580,2525 S 101st E Ave,Tulsa,OK,74129,TULSA,Chelsea Vanacore,info@collegeboundschool.org,36.124236,-95.858091
TULSA,TULSA HONOR ACADEMY CHARTER,72-I001,978,94,0,05-05,(918) 833-9420,2525 S 101st E Ave,Tulsa,OK,74129,TULSA,Elsie Urueta,info@tulsahonoracademy.org,36.124236,-95.858091
TULSA,COLLEGIATE HALL CHARTER SCHOOL,72-I001,979,113,0,04-05,(918) 202-8526,5780 S Peoria,Tulsa,OK,74105,TULSA,Nikhil Kawlra,contactus@collegiatehall.org,36.080123,-95.975234
TULSA CHARTER: COLLEGE BOUND,COLLEGE BOUND ACADEMY CHARTER,72-E017,977,,8,-,(918) 925-1580,2525 S 101st East Ave,Tulsa,OK,74129,TULSA,Chelsea Vanacore,cvanacore@collegeboundschool.org,36.124236,-95.858091
TULSA CHARTER: COLLEGIATE HALL,COLLEGIATE HALL CHARTER SCHOOL,72-E019,979,,10,-,(918) 925-1620,1142 East 56th St,Tulsa,OK,74105,TULSA,Nikhil Kawlra,nkawlra@collegiatehall.org,36.114968,-95.976289
TULSA CHARTER: HONOR ACADEMY,TULSA HONOR ACADEMY CHARTER,72-E018,978,,8,-,(918) 833-9420,2525 S. 101st E. Ave.,Tulsa,OK,74129,TULSA,Elsie Urueta,elsie@tulsahonoracademy.org,36.124236,-95.858091
TULSA CHARTER: KIPP TULSA,KIPP TULSA ACAD. COLLEGE PREP.,72-E005,975,,29,-,(918) 794-8652,1661 E. Virgin St,Tulsa,OK,74106,TULSA,Andrew Mcrae,amcrae@kipptulsa.org,36.16392,-95.988442
TULSA CHARTER: LIGHTHOUSE ACAD,LIGHTHOUSE ACADEMIES OF TULSA,72-E006,976,,39,-,(918) 794-1442,105 East 63rd St North,Tulsa,OK,74126,TULSA,Jamila Macarthur,jmacarthur@lighthouse-academies.org,36.222506,-95.974181
TULSA CHARTER: SCHL ARTS/SCI.,TULSA SCHL OF ARTS/SCIENCES,72-E004,974,,28,-,(918) 828-7727,3441 E Archer,Tulsa,OK,74115,TULSA,Liesa Smith,lsmith@tsas.org,36.163691,-95.93875
TUPELO,TUPELO ES,15-I002,105,191,19,PK-08,(580) 845-2802,200 South 7Th,Tupelo,OK,74572,COAL,Lance Britt,lbritt@tupelo.k12.ok.us,35.4746,-97.498505
TUPELO,TUPELO HS,15-I002,705,86,15,09-12,(580) 845-2381,200 South 7Th,Tupelo,OK,74572,COAL,Jeff Hiatt,jhaitt@tupelo.k12.ok.us,35.4746,-97.498505
TURKEY FORD,TURKEY FORD PUBLIC SCHOOL,58-C010,105,93,10,PK-06,(918) 786-4902,23900 South 670 Road,Wyandotte,OK,74370,OTTAWA,Tamyra Larson,tlarson@turkeyford.net,35.71519,-97.230729
TUSHKA,TUSHKA ES,03-I019,105,269,27,PK-08,(580) 889-7355,261 W Boggy Depot Road,Atoka,OK,74525,ATOKA,Paul Weaver,pweaver@tushka.k12.ok.us,35.556291,-97.51839
TUSHKA,TUSHKA HS,03-I019,705,161,22,09-12,(580) 889-7355,261 W Boggy Depot Road,Atoka,OK,74525,ATOKA,Charles Graham,jgraham@tushka.k12.ok.us,35.556291,-97.51839
TWIN HILLS,TWIN HILLS PUBLIC SCHOOL,56-C011,105,354,29,PK-08,(918) 733-2531,7225 Twin Hills Road,Okmulgee,OK,74447,OKMULGEE,Russell Criner,rcriner@twinhills.k12.ok.us,35.545624,-97.663079
TYRONE,TYRONE ES,70-I053,105,161,22,PK-08,(580) 854-6298,6th And Beatrice,Tyrone,OK,73951,TEXAS,Donovan Smith,dsmith@tyrone.k12.ok.us,35.474149,-97.498253
TYRONE,TYRONE HS,70-I053,705,,14,-,(580) 854-6298,6th And Beatrice,Tyrone,OK,73951,TEXAS,Donovan Smith,dsmith@tyrone.k12.ok.us,35.474149,-97.498253
UNION,GROVE ES,72-I009,105,636,47,PK-05,(918) 357-4334,8506 E 61 St,Tulsa,OK,74133,TULSA,Kim Berns,berns.kim@unionps.org,36.07483,-95.882415
UNION,BRIARGLEN ES,72-I009,110,620,50,PK-05,(918) 357-4330,8506 E. 61 St,Tulsa,OK,74133,TULSA,Alycia Pennington,pennington.alycia@unionps.org,36.07483,-95.882415
UNION,BOEVERS ES,72-I009,115,580,43,PK-05,(918) 357-4329,8506 E. 61st,Tulsa,OK,74133,TULSA,Alycia Pennington,pennington.alycia@unionps.org,36.07483,-95.882415
UNION,CLARK ES,72-I009,120,659,51,PK-05,(918) 357-4332,8506 E. 61 St,Tulsa,OK,74133,TULSA,Theresa Kiger,kiger.theresa@unionps.org,36.07483,-95.882415
UNION,DARNABY ES,72-I009,122,610,43,PK-05,(918) 357-4333,8506 E. 61 St,Tulsa,OK,74133,TULSA,Chris Reynolds,reynolds.chris@unionps.org,36.07483,-95.882415
UNION,PETERS ES,72-I009,125,496,38,PK-05,(918) 357-4338,8506 E. 61 St,Tulsa,OK,74133,TULSA,Chasity Gray,gray.chasity@unionps.org,36.07483,-95.882415
UNION,ANDERSEN ES,72-I009,130,463,39,PK-05,(918) 357-4328,8506 E. 61 St,Tulsa,OK,74133,TULSA,Bethany Harper,harper.bethany@unionps.org,36.07483,-95.882415
UNION,MCAULIFFE ES,72-I009,135,621,49,PK-05,(918) 357-4336,8506 E 61 St,Tulsa,OK,74133,TULSA,Rita Long,long.rita@unionps.org,36.07483,-95.882415
UNION,JARMAN ES,72-I009,140,591,48,PK-05,(918) 357-4335,8506 E 61 St,Tulsa,OK,74133,TULSA,Shawna Thompson,thompson.shawna@unionps.org,36.07483,-95.882415
UNION,CEDAR RIDGE ES,72-I009,145,500,38,PK-05,(918) 357-4331,8506 E. 61 St,Tulsa,OK,74133,TULSA,Ellen Crager,crager.ellen@unionps.org,36.07483,-95.882415
UNION,MARSHALL T. MOORE ES,72-I009,150,597,43,PK-05,(918) 357-4337,8506 E 61 St,Tulsa,OK,74133,TULSA,Lindsey Smith,smith.lindsey@unionps.org,36.07483,-95.882415
UNION,ROSA PARKS ES,72-I009,155,794,57,PK-05,(918) 357-2757,8506 E 61 St,Tulsa,OK,74133,TULSA,Karen Vance,vance.karen@unionps.org,36.07483,-95.882415
UNION,THOMAS JEFFERSON ES,72-I009,160,554,41,PK-05,(918) 357-4321,8506 E 61 St,Tulsa,OK,74133,TULSA,Kim Rampey,rampey.kim@unionps.org,36.07483,-95.882415
UNION,UNION 6TH-7TH GRADE CTR,72-I009,510,2322,148,06-07,(918) 357-4326,8506 E 61 St,Tulsa,OK,74133,TULSA,Tamra Bird,bird.tamra@unionps.org,36.07483,-95.882415
UNION,UNION 8TH GRADE CTR,72-I009,620,1173,104,08-08,(918) 357-4325,8506 E 61 St,Tulsa,OK,74133,TULSA,Marla Robinson,robinson.marla@unionps.org,36.07483,-95.882415
UNION,UNION HS,72-I009,705,3489,246,10-12,(918) 357-4323,8506 E 61 St,Tulsa,OK,74133,TULSA,Gart Morris,morris.gart@unionps.org,36.07483,-95.882415
UNION,UNION NINTH GRADE CENTER,72-I009,720,1301,136,09-09,(918) 357-4324,8506 E 61 St,Tulsa,OK,74133,TULSA,John Federline,federline.john@unionps.org,36.07483,-95.882415
UNION CITY,UNION CITY ES,09-I057,105,196,12,PK-08,(405) 483-5327,P.O.Box 279,Union City,OK,73090,CANADIAN,Kerri Griggs,kgriggs@unioncity.k12.ok.us,35.478854,-97.50071
UNION CITY,UNION CITY HS,09-I057,705,95,11,09-12,(405) 483-5326,P.O.Box 279,Union City,OK,73090,CANADIAN,Todd Carel,tcarel@unioncity.k12.ok.us,35.478854,-97.50071
VALLIANT,VALLIANT ES,48-I011,110,389,27,PK-05,(580) 933-7248,604 East Lucas St,Valliant,OK,74764,MCCURTAIN,Rickey Bowen,rbowen@vpsd.org,35.472988,-97.493046
VALLIANT,VALLIANT MS,48-I011,505,187,25,06-08,(580) 933-4253,604 East Lucas St,Valliant,OK,74764,MCCURTAIN,Dennis Robberson,drobberson@vpsd.org,35.472988,-97.493046
VALLIANT,VALLIANT HS,48-I011,705,320,33,09-12,(580) 933-7292,604 East Lucas St,Valliant,OK,74764,MCCURTAIN,Glen Williamson,gwilliamson@vpsd.org,35.472988,-97.493046
VANOSS,VANOSS ES,62-I009,105,407,35,PK-08,(580) 759-2251,4665 County Road 1555,Ada,OK,74820,PONTOTOC,Beth Walker,bethwalker@vanoss.k12.ok.us,33.004325,-96.900324
VANOSS,VANOSS HS,62-I009,705,156,23,09-12,(580) 759-2503,4665 County Road 1555,Ada,OK,74820,PONTOTOC,Charles Hill,charleshill@vanoss.k12.ok.us,33.004325,-96.900324
VARNUM,VARNUM ES,67-I007,105,210,18,PK-08,(405) 382-0812,11929 Ns 3550,Seminole,OK,74868,SEMINOLE,Kevin Romine,kromine@varnum.k12.ok.us,35.635603,-97.566502
VARNUM,VARNUM HS,67-I007,705,77,13,09-12,(405) 382-1408,11929 Ns 3550,Seminole,OK,74868,SEMINOLE,Kevin Romine,kromine@varnum.k12.ok.us,35.635603,-97.566502
VERDIGRIS,VERDIGRIS ES,66-I008,105,408,30,PK-03,(918) 266-6333,8207 E 540 Rd,Claremore,OK,74019,ROGERS,Amy Moyer,amoyer@vps.k12.ok.us,35.55188,-97.661638
VERDIGRIS,VERDIGRIS UPPER ES,66-I008,305,285,25,04-06,(918) 266-6333,8204 E. 540 Rd.,Claremore,OK,74019,ROGERS,Gary Kennemer,gkennemer@vps.k12.ok.us,35.554323,-97.625198
VERDIGRIS,VERDIGRIS JHS,66-I008,615,316,38,07-09,(918) 266-6343,26505 S. 4110 Rd.,Claremore,OK,74019,ROGERS,Gregory Kelley,gkelley@vps.k12.ok.us,35.485762,-97.505133
VERDIGRIS,VERDIGRIS HS,66-I008,705,273,39,10-12,(918) 266-2336,26505 S. 4110 Rd.,Claremore,OK,74019,ROGERS,Randy Risenhoover,rrisenhoover@vps.k12.ok.us,35.485762,-97.505133
VINITA,VINITA ES,18-I065,200,741,59,PK-05,(918) 256-5350,101 S. Smith,Vinita,OK,74301,CRAIG,Holly Lankford,lankfoha@vinitahornets.com,35.477142,-97.500546
VINITA,VINITA ES,18-I065,200,741,59,PK-05,(918) 256-5350,101 S. Smith,Vinita,OK,74301,CRAIG,Mary Smith,smithml@vinitahornets.com,35.477142,-97.500546
VINITA,EWING HALSELL MS,18-I065,510,346,34,06-08,(918) 256-2402,226 North Miller,Vinita,OK,74301,CRAIG,Duwayne King,kingdl@vinitahornets.com,36.479808,-95.056542
VINITA,VINITA HS,18-I065,705,490,49,09-12,(918) 256-6777,801 North Adair,Vinita,OK,74301,CRAIG,Michelle Gibson,gibsontm@vinitahornets.com,36.479808,-95.056542
WAGONER,WILLIAM R. TEAGUE ES,73-I019,105,323,32,02-03,(918) 485-2212,700 North Story Ave,Wagoner,OK,74467,WAGONER,Penny Risley,prisley@wagonerps.org,35.485209,-97.500724
WAGONER,ELLINGTON ES,73-I019,110,519,39,PK-01,(918) 485-3692,601 Southeast Sixth St,Wagoner,OK,74467,WAGONER,Brian Hummingbird,bhummingbird@wagonerps.org,35.964261,-95.324908
WAGONER,CENTRAL INTERMEDIATE ES,73-I019,125,318,33,04-05,(918) 485-9543,204 North Casaver Ave,Wagoner,OK,74467,WAGONER,Curtis Janko,cjanko@wagonerps.org,35.960032,-95.376679
WAGONER,WAGONER MS,73-I019,505,521,58,06-08,(918) 485-9541,500 Bulldog Circle,Wagoner,OK,74467,WAGONER,Jeremy Holmes,jholmes@wagonerps.org,35.96198,-95.392027
WAGONER,WAGONER HS,73-I019,710,668,64,09-12,(918) 485-5553,300 Bulldog Circle,Wagoner,OK,74467,WAGONER,Darlene Adair,dadair@wagonerps.org,35.96198,-95.392027
WALTERS,WALTERS ES,17-I001,105,352,28,PK-05,(580) 875-3144,418 South Broadway St,Walters,OK,73572,COTTON,Danna Thompson,dnthompson@waltersps.org,35.632707,-97.485243
WALTERS,WALTERS MS,17-I001,505,148,22,06-08,(580) 875-3214,418 South Broadway St,Walters,OK,73572,COTTON,Laurie Graham,lkgraham@waltersps.org,35.632707,-97.485243
WALTERS,WALTERS HS,17-I001,705,211,25,09-12,(580) 875-3257,418 South Broadway St,Walters,OK,73572,COTTON,Laura Booher,llbooher@waltersps.org,35.632707,-97.485243
WARNER,WARNER ES,51-I074,105,578,51,PK-08,(918) 463-2950,1012 5th Ave,Warner,OK,74469,MUSKOGEE,Tracy Mcmullen,tmcmullen@warner.k12.ok.us,35.576406,-97.53067
WARNER,WARNER HS,51-I074,715,214,38,09-12,(918) 463-5172,1012 5th Ave,Warner,OK,74469,MUSKOGEE,Jeremy Jackson,jeremyjackson@warner.k12.ok.us,35.576406,-97.53067
WATTS,WATTS ES,01-I004,105,199,22,PK-08,(918) 422-5131,"Rural Route 2, Box 1",Watts,OK,74964,ADAIR,Tony Mitchell,tmitchell@wattsschool.com,35.46454,-97.565142
WATTS,WATTS HS,01-I004,705,113,14,09-12,(918) 422-5132,"Rural Route 2, Box 1",Watts,OK,74964,ADAIR,Tony Mitchell,tmitchell@wattsschool.com,35.46454,-97.565142
WAURIKA,WAURIKA ES,34-I023,105,212,18,PK-05,(580) 228-3531,600 Educational Ave,Waurika,OK,73573,JEFFERSON,Cody Simmons,csimmons@waurikaschools.org,35.485215,-97.502779
WAURIKA,WAURIKA MS,34-I023,510,88,14,06-08,(580) 228-2341,600 East Florida Ave,Waurika,OK,73573,JEFFERSON,Dale Spradlin,dspradlin@waurikaschools.org,34.173675,-97.993449
WAURIKA,WAURIKA HS,34-I023,705,108,17,09-12,(580) 228-2341,600 East Florida Ave,Waurika,OK,73573,JEFFERSON,Dale Spradlin,dspradlin@waurikaschools.org,34.173675,-97.993449
WAYNE,WAYNE ES,47-I010,105,254,20,PK-05,(405) 449-3305,212 South Seifried St,Wayne,OK,73095,MCCLAIN,Donna Soutee,donsoutee@wayne.k12.ok.us,35.48522,-97.508159
WAYNE,WAYNE MS,47-I010,505,105,17,06-08,(405) 449-7047,212 South Seifried St,Wayne,OK,73095,MCCLAIN,Brandon Sharp,brasharp@wayne.ok.us,35.48522,-97.508159
WAYNE,WAYNE HS,47-I010,705,176,23,09-12,(405) 449-3317,212 South Seifried St,Wayne,OK,73095,MCCLAIN,Toby Ringwald,tobringwald@wayne.k12.ok.us,35.48522,-97.508159
WAYNOKA,WAYNOKA ES,76-I003,105,195,27,PK-08,(580) 824-4341,2134 Lincoln St,Waynoka,OK,73860,WOODS,Michael Meriwether,meriwetm@waynoka.k12.ok.us,35.490177,-97.473161
WAYNOKA,WAYNOKA HS,76-I003,720,67,16,09-12,(580) 824-4341,2134 Lincoln St,Waynoka,OK,73860,WOODS,Michael Meriwether,meriwetm@waynoka.k12.ok.us,35.490177,-97.473161
WEATHERFORD,WEATHERFORD EAST ES,20-I026,105,381,27,02-03,(580) 772-3533,701 East Proctor Ave,Weatherford,OK,73096,CUSTER,Brad Howl,bhowl@wpsok.org,35.486743,-97.500479
WEATHERFORD,WEATHERFORD WEST ES,20-I026,115,313,24,04-05,(580) 772-5888,811 West Huber Ave,Weatherford,OK,73096,CUSTER,Sean Buchanan,sbuchanan@wpsok.org,35.565855,-97.528318
WEATHERFORD,BURCHAM ES,20-I026,120,580,37,PK-01,(580) 774-0812,1401 North Lark St,Weatherford,OK,73096,CUSTER,Marla Pankratz,mpankratz@wpsok.org,35.482766,-97.504003
WEATHERFORD,WEATHERFORD MS,20-I026,510,479,44,06-08,(580) 772-2270,509 North Custer St,Weatherford,OK,73096,CUSTER,Steven Callen,scallen@wpsok.org,38.079438,-99.248326
WEATHERFORD,WEATHERFORD HS,20-I026,705,515,56,09-12,(580) 772-3385,1500 North Washington St,Weatherford,OK,73096,CUSTER,Mark Shadid,mshadid@wpsok.org,35.665723,-97.473589
WESTERN HEIGHTS,COUNCIL GROVE ES,55-I041,105,479,44,PK-04,(405) 350-3465,7721 Melrose Lane,Oklahoma City,OK,73127,OKLAHOMA,Michelle Braisher,michelle.d.braisher@westernheights.k12.ok.us,35.487777,-97.601759
WESTERN HEIGHTS,JOHN GLENN ES,55-I041,107,707,51,PK-04,(405) 350-3480,6501 South Land Ave,Oklahoma City,OK,73159,OKLAHOMA,Archie Scott,archie.d.scott@westernheights.k12.ok.us,35.397535,-97.554433
WESTERN HEIGHTS,GREENVALE ES,55-I041,110,283,25,PK-04,(405) 350-3470,901 Greenvale Road,Oklahoma City,OK,73127,OKLAHOMA,Diane Klein,diane.b.klein@westernheights.k12.ok.us,35.474482,-97.644605
WESTERN HEIGHTS,WINDS WEST ES,55-I041,115,386,37,PK-04,(405) 350-3475,8300 Southwest 37th St,Oklahoma City,OK,73179,OKLAHOMA,Melissa Yarbrough,melissa.k.yarbrough@westernheights.k12.ok.us,35.42722,-97.584685
WESTERN HEIGHTS,BRIDGESTONE ES,55-I041,120,497,42,05-06,(405) 350-3420,1700 S. Council,Oklahoma City,OK,73128,OKLAHOMA,Jennifer Colvin,jennifer.colvin@westernheights.k12.ok.us,35.462715,-97.603495
WESTERN HEIGHTS,WESTERN HEIGHTS MS,55-I041,515,579,55,07-08,(405) 350-3455,8435 Southwest 44th St,Oklahoma City,OK,73179,OKLAHOMA,Carolyn Erickson,carolyn.e.erickson@westernheights.k12.ok.us,35.422605,-97.6611
WESTERN HEIGHTS,WESTERN HEIGHTS 9TH GRADE CTR,55-I041,610,249,28,09-09,(405) 350-3415,8201 Southwest 44th St,Oklahoma City,OK,73179,OKLAHOMA,James Smith,james.w.smith@westernheights.k12.ok.us,35.419979,-97.657823
WESTERN HEIGHTS,WESTERN HEIGHTS HS,55-I041,705,672,83,10-12,(405) 350-3435,8201 Southwest 44th St,Oklahoma City,OK,73179,OKLAHOMA,Paul Mcqueen,paul.l.mcqueen@westernheights.k12.ok.us,35.419979,-97.657823
WETUMKA,WETUMKA ES,32-I005,105,311,32,PK-08,(405) 452-3245,416 South Tiger St,Wetumka,OK,74883,HUGHES,Robin Gann,rgannt@wetumka.k12.ok.us,35.483252,-97.504916
WETUMKA,WETUMKA HS,32-I005,705,,19,-,(405) 452-3291,416 South Tiger St,Wetumka,OK,74883,HUGHES,Dusty Sifers,dsifers@wetumka.k12.ok.us,35.483252,-97.504916
WHITE OAK,WHITE OAK PUBLIC SCHOOL,18-C001,105,46,7,PK-08,(918) 256-4484,27355 South 4340 Road,Vinita,OK,74301,CRAIG,David Money,dmoney@whiteoakschool.net,35.483257,-97.503877
WHITE ROCK,WHITE ROCK PUBLIC SCHOOL,41-C005,105,121,11,PK-08,(405) 964-3428,334998 East 1010 Road,Mcloud,OK,74851,LINCOLN,Travis Gates,tgates@whiterock.k12.ok.us,35.479048,-97.504034
WHITEBEAD,WHITEBEAD PUBLIC SCHOOL,25-C016,105,402,31,PK-08,(405) 238-3021,16476 North County Road 3200,Pauls Valley,OK,73075,GARVIN,Mary Smith,msmith@wbead.k12.ok.us,33.152757,-96.821023
WICKLIFFE,WICKLIFFE PUBLIC SCHOOL,46-C035,105,116,12,PK-08,(918) 434-5559,11176 East 470,Salina,OK,74365,MAYES,Melissa Cagle,melissa.cagle@wickliffeschool.com,35.479048,-97.504034
WILBURTON,WILBURTON ES,39-I001,105,462,29,PK-05,(918) 465-2245,1201 West Blair,Wilburton,OK,74578,LATIMER,Jan Gilmore,jan.gilmore@wilburtondiggers.org,35.551373,-97.534473
WILBURTON,WILBURTON MS,39-I001,510,202,26,06-08,(918) 465-2281,1201 West Blair,Wilburton,OK,74578,LATIMER,Kyle Vanderburg,kyle.vanderburg@wilburtondiggers.org,35.551373,-97.534473
WILBURTON,WILBURTON HS,39-I001,705,261,31,09-12,(918) 465-2882,1201 West Blair Ave,Wilburton,OK,74578,LATIMER,Gary Lay,gary.lay@wilburtondiggers.org,35.55992,-97.537593
WILSON,WILSON ES,10-I043,105,318,28,PK-08,(580) 668-2355,1860 Hewitt Road,Wilson,OK,73463,CARTER,Clifford Benson,cbenson@wilson.k12.ok.us,35.487398,-97.211651
WILSON,WILSON HS,10-I043,705,168,21,09-12,(580) 668-2317,1860 Hewitt Road,Wilson,OK,73463,CARTER,Gary S. Labeth,glabeth@wilson.k12.ok.us,35.487398,-97.211651
WILSON,WILSON ES,56-I007,105,161,22,PK-08,(918) 652-3375,8867 Chestnut Road,Henryetta,OK,74437,OKMULGEE,Tena Medlock,tmedlock@wpstigers.k12.ok.us,35.416093,-97.541705
WILSON,WILSON HS,56-I007,705,,17,-,(918) 652-3384,8867 Chestnut Road,Henryetta,OK,74437,OKMULGEE,Vernie Thomas,verniethomas@wpstigers.k12.ok.us,35.416093,-97.541705
WISTER,WISTER ES,40-I049,105,412,37,PK-08,(918) 655-7481,201 Logan St,Wister,OK,74966,LE FLORE,Debbie White,debbie.white@wisterschools.org,35.482752,-97.508624
WISTER,WISTER HS,40-I049,715,193,24,09-12,(918) 655-7276,201 Logan St,Wister,OK,74966,LE FLORE,Albert Cole,albert.cole@wisterschools.org,35.482752,-97.508624
WOODALL,WOODALL PUBLIC SCHOOL,11-C021,105,492,35,PK-08,(918) 456-1581,14090 West 835 Road,Tahlequah,OK,74464,CHEROKEE,Cris Wyse,cwyse@woodall.k12.ok.us,35.928536,-94.971538
WOODLAND,WOODLAND ES,57-I090,105,205,15,PK-04,(918) 642-3295,100 North 6th St,Fairfax,OK,74637,OSAGE,Claudette Mashburn,cmashburn@woodland.k12.ok.us,35.436552,-94.354665
WOODLAND,WOODLAND UPPER ES,57-I090,110,119,12,05-08,(918) 738-4286,100 North 6th St,Fairfax,OK,74637,OSAGE,Shellyhier Dos,sdoshier@woodland.k12.ok.us,35.436552,-94.354665
WOODLAND,WOODLAND HS,57-I090,705,109,16,09-12,(918) 642-3295,100 North 6th St,Fairfax,OK,74637,OSAGE,Rick Rogers,rrogers@woodland.k12.ok.us,35.436552,-94.354665
WYNNEWOOD,CENTRAL ES,25-I038,105,350,25,PK-04,(405) 665-4371,301 E. Chickasaw,Wynnewood,OK,73098,GARVIN,Tammy Grove,tgrove@wynnewood.k12.ok.us,35.613723,-97.532042
WYNNEWOOD,WYNNEWOOD MS,25-I038,500,200,26,05-08,(405) 665-4105,702 E. Chickasaw,Wynnewood,OK,73098,GARVIN,Kevin Lynch,klynch@wynnewood.k12.ok.us,35.613723,-97.532042
WYNNEWOOD,WYNNEWOOD HS,25-I038,705,161,25,09-12,(405) 665-2045,702 East Robert S. Kerr Blvd,Wynnewood,OK,73098,GARVIN,Steve Musgrove,smusgrove@wynnewood.k12.ok.us,35.47436,-97.59719
YALE,YALE ES,60-I103,105,186,19,PK-05,(918) 387-2428,800 North C St,Yale,OK,74085,PAYNE,Amber Locke,alocke@yale.k12.ok.us,35.481504,-97.496708
YALE,YALE MS,60-I103,505,,17,-,(918) 387-2434,315 East Chicago,Yale,OK,74085,PAYNE,,,35.482917,-97.500237
YALE,YALE HS,60-I103,715,171,21,09-12,(918) 387-2434,315 East Chicago Ave,Yale,OK,74085,PAYNE,Bobby Rose,brose@yale.k12.ok.us,35.483911,-97.506643
YARBROUGH,YARBROUGH ES,70-I001,105,66,12,PK-08,(580) 545-3327,Rt. 1 Box 31,Goodwell,OK,73939,TEXAS,Brent Meeks,bmeeks@yarbrough.k12.ok.us,35.482757,-97.506343
YARBROUGH,YARBROUGH HS,70-I001,705,25,9,09-12,(580) 545-3327,Rt. 1 Box 31,Goodwell,OK,73939,TEXAS,Brent Meeks,bmeeks@yarbrough.k12.ok.us,35.482757,-97.506343
YUKON,CENTRAL ES,09-I027,105,351,31,PK-03,(405) 354-2501,300 South Ninth St,Yukon,OK,73099,CANADIAN,Robin Russell,robin.russell@yukonps.com,35.480006,-97.507114
YUKON,MYERS ES,09-I027,110,323,30,PK-03,(405) 354-5252,1200 South First St,Yukon,OK,73099,CANADIAN,Ron Brummett,ron.brummett@yukonps.com,35.437109,-97.537019
YUKON,SHEDECK ES,09-I027,115,389,33,PK-03,(405) 354-6601,2100 South Holly Ave,Yukon,OK,73099,CANADIAN,Mark Park,mark.park@yukonps.com,35.363936,-97.651872
YUKON,RANCHWOOD ES,09-I027,120,376,29,PK-03,(405) 354-6616,607 Annawood Drive,Yukon,OK,73099,CANADIAN,Kristin Kilpatrick,kristin.kilpatrick@yukonps.com,35.484838,-97.502816
