"time","latitude","longitude","depth","mag","magType","id","place","STUSPS","FIPS"
"2011-04-13T22:59:19.180Z",38.387,-118.74,16.3,3.3,"ml","usp000hzwm","Nevada","NV","32021"
"2011-04-13T22:16:08.710Z",38.386,-118.742,15.4,4.1,"mwr","usp000hzwj","Nevada","NV","32021"
"2011-04-13T22:15:20.570Z",38.379,-118.752,12,3.6,"ml","usp000hzwh","Nevada","NV","32021"
"2011-04-13T22:10:08.340Z",38.373,-118.745,16,4.3,"mwr","usp000hzwg","Nevada","NV","32021"
"2011-04-11T01:05:00.100Z",38.375,-118.739,6,3.3,"ml","usp000hzpp","Nevada","NV","32021"
"2011-04-11T00:32:06.690Z",38.381,-118.742,13.3,3,"ml","usp000hzpk","Nevada","NV","32021"
"2011-04-11T00:31:09.490Z",38.384,-118.745,12.4,3,"ml","usp000hzpj","Nevada","NV","32021"
"2011-04-11T00:22:21.050Z",38.379,-118.735,13.8,3.9,"mwr","usp000hzph","Nevada","NV","32021"
"2011-04-11T00:21:17.010Z",38.372,-118.745,9.4,3.9,"mwr","usp000hzpg","Nevada","NV","32021"
"2011-04-11T00:20:16.890Z",38.369,-118.738,14.7,3.6,"ml","usp000hzpf","Nevada","NV","32021"
"2011-04-11T00:13:11.770Z",38.337,-118.745,11.4,3.3,"ml","usp000hzpe","Nevada","NV","32021"
"2011-04-10T23:06:00.090Z",38.362,-118.784,0,3.4,"ml","usp000hzpc","Nevada","NV","32021"
"2011-04-10T09:48:54.400Z",38.762,-122.738,1.5,3.3,"ml","usp000hzn8","Northern California","CA","06097"
"2011-04-10T09:33:41.580Z",40.385,-106.937,5,3.4,"ml","usp000hzn7","Colorado","CO","08107"
"2011-04-09T17:56:16.280Z",55.878,-161.611,15.5,3.2,"ml","usp000hzm6","Alaska Peninsula","AK","02013"
"2011-04-08T16:46:19.000Z",35.258,-92.376,6.2,3.5,"mblg","usp000hzj3","Arkansas","AR","05045"
"2011-04-08T14:56:32.000Z",35.261,-92.362,6.3,3.9,"mwr","usp000hzj0","Arkansas","AR","05045"
"2011-04-08T12:29:14.090Z",63.541,-147.402,8.2,3.6,"mwr","usp000hzht","Central Alaska","AK","02068"
"2011-04-08T10:12:53.510Z",35.252,-92.391,5.2,3,"mblg","usp000hzhn","Arkansas","AR","05045"
"2011-04-08T03:27:58.000Z",35.257,-92.389,5.5,3.2,"mblg","usp000hzgv","Arkansas","AR","05045"
"2011-04-07T23:11:09.000Z",35.25,-92.373,6.1,3.9,"mwr","usp000hzg9","Arkansas","AR","05045"
"2011-04-07T16:40:51.200Z",63.904,-148.625,115.1,4.4,"mb","usp000hzfh","Central Alaska","AK","02068"
"2011-04-07T02:34:50.000Z",35.232,-92.367,6.3,3.4,"mwr","usp000hze6","Arkansas","AR","05045"
"2011-04-06T23:51:16.100Z",69.15,-144.807,14.3,3.3,"ml","usp000hze0","northern Alaska","AK","02185"
"2011-04-06T23:38:35.450Z",34.405,-107.023,5,3.2,"ml","usp000hzdx","New Mexico","NM","35053"
"2011-04-06T20:40:20.020Z",63.376,-145.414,7.8,3.2,"ml","usp000hzds","Central Alaska","AK","02240"
"2011-04-06T17:45:00.000Z",46.709,-121.662,7.3,3.4,"md","usp000hzdh","Washington","WA","53041"
"2011-04-05T18:30:24.420Z",62.307,-150.032,11.7,3.4,"ml","usp000hzbu","Central Alaska","AK","02170"
"2011-04-05T07:05:26.000Z",44.611,-112.087,12.1,4.4,"mwr","usp000hzap","western Montana","MT","30001"
"2011-04-05T04:41:56.130Z",60.081,-152.732,94.6,3.6,"m","usp000hza5","Southern Alaska","AK","02122"
"2011-04-05T00:26:43.000Z",62.471,-148.226,39.7,4.2,"mb","usp000hz9h","Central Alaska","AK","02170"
"2011-04-04T12:26:49.400Z",62.92,-143.611,11,3.2,"ml","usp000hz8n","Central Alaska","AK","02261"
"2011-04-04T00:56:39.030Z",60.743,-150.494,40.8,3.5,"ml","usp000hz7v","Kenai Peninsula, Alaska","AK","02122"
"2011-04-03T19:06:39.950Z",61.225,-146.113,27.5,3,"ml","usp000hz7e","Southern Alaska","AK","02261"
"2011-04-03T01:36:48.880Z",61.309,-151.137,60.3,3.8,"ml","usp000hz5s","Southern Alaska","AK","02170"
"2011-04-03T00:30:07.930Z",61.796,-150.762,56.2,3.7,"ml","usp000hz5r","Southern Alaska","AK","02170"
"2011-04-02T22:05:14.090Z",33.059,-100.761,5,3,"mblg","usp000hz5j","western Texas","TX","48263"
"2011-04-02T20:09:17.000Z",19.342,-155.254,0.2,3.6,"md","usp000hz5d","Hawaii region, Hawaii","HI","15001"
"2011-04-02T18:18:54.000Z",63.553,-150.852,12.5,3.1,"ml","usp000hz57","Central Alaska","AK","02068"
"2011-04-01T21:29:39.830Z",53.852,-166.834,4.9,3.1,"ml","usp000hz3e","Fox Islands, Aleutian Islands, Alaska","AK","02016"
"2011-04-01T18:29:29.200Z",32.65,-115.743,4,3,"ml","usp000hz35","Southern California","CA","06025"
"2011-04-01T12:56:28.430Z",43.013,-110.267,5,3.9,"mwr","usp000hz2e","Wyoming","WY","56035"
"2011-03-31T11:58:49.630Z",40.427,-124.218,25.8,3.6,"mwr","usp000hyzy","Northern California","CA","06023"
"2011-03-31T05:41:30.000Z",35.439,-96.53,1.1,3.2,"mwr","usp000hyz9","Oklahoma","OK","40107"
"2011-03-30T00:56:29.380Z",64.018,-147.462,11.2,3.4,"mwr","usp000hywm","Central Alaska","AK","02068"
"2011-03-29T10:43:24.700Z",33.225,-116.757,11.3,3.7,"ml","usp000hyuz","Southern California","CA","06073"
"2011-03-28T12:24:33.430Z",63.829,-149,120.3,3.7,"m","usp000hyt5","Central Alaska","AK","02068"
"2011-03-28T09:12:11.950Z",32.913,-100.816,5,3,"mblg","usp000hysu","western Texas","TX","48415"
"2011-03-28T04:56:12.000Z",33.187,-115.654,3.5,3.4,"ml","usp000hysb","Southern California","CA","06025"
"2011-03-27T01:51:27.780Z",37.161,-117.384,13.4,3.3,"ml","usp000hypt","Nevada","NV","32009"
"2011-03-26T08:55:21.160Z",63.559,-147.302,7.1,3.3,"ml","usp000hymw","Central Alaska","AK","02068"
"2011-03-25T16:50:23.630Z",57.691,-156.376,119.6,4.2,"mb","usp000hyk9","Alaska Peninsula","AK","02164"
"2011-03-25T14:58:39.030Z",61.517,-150.963,65.1,3.4,"ml","usp000hyk0","Southern Alaska","AK","02170"
"2011-03-25T14:19:38.330Z",62.659,-151.482,118.5,4.3,"mwr","usp000hyjw","Central Alaska","AK","02170"
"2011-03-24T21:45:22.900Z",40.061,-120.044,10.8,3.4,"ml","usp000hyh2","Northern California","CA","06035"
"2011-03-24T21:20:39.740Z",40.06,-120.047,11,3.5,"mwr","usp000hyh1","Northern California","CA","06035"
"2011-03-24T18:17:40.850Z",61.329,-150.886,59,3.1,"ml","usp000hygj","Southern Alaska","AK","02170"
"2011-03-22T21:24:20.620Z",32.679,-115.717,7.3,3,"ml","usp000hyaw","Southern California","CA","06025"
"2011-03-22T19:56:05.400Z",35.244,-92.395,5.2,3.3,"mblg","usp000hyan","Arkansas","AR","05045"
"2011-03-21T20:42:26.860Z",39.122,-123.417,5.2,3.5,"mwr","usp000hy6n","Northern California","CA","06045"
"2011-03-20T22:08:33.400Z",38.836,-122.756,1.2,3.2,"ml","usp000hy3r","Northern California","CA","06033"
"2011-03-20T08:17:01.480Z",38.787,-122.772,0.7,3.5,"ml","usp000hy15","Northern California","CA","06097"
"2011-03-19T23:34:01.210Z",32.978,-100.766,5,3,"mblg","usp000hxzc","western Texas","TX","48263"
"2011-03-19T15:43:26.690Z",61.401,-146.678,29,3.6,"ml","usp000hxy9","Southern Alaska","AK","02261"
"2011-03-19T02:49:47.370Z",68.865,-145.887,18.9,3,"ml","usp000hxvx","northern Alaska","AK","02185"
"2011-03-18T19:54:45.640Z",34.837,-112.093,5,3.8,"ml","usp000hxud","Arizona","AZ","04025"
"2011-03-17T17:59:47.000Z",35.241,-92.392,5,3,"md","usp000hxq2","Arkansas","AR","05045"
"2011-03-17T17:30:47.400Z",36.621,-121.228,5.8,3,"ml","usp000hxq0","Central California","CA","06069"
"2011-03-17T17:18:30.050Z",36.622,-121.229,6,3.3,"mwr","usp000hxpw","Central California","CA","06069"
"2011-03-17T15:29:27.790Z",38.809,-122.788,4.1,3.1,"ml","usp000hxpe","Northern California","CA","06097"
"2011-03-17T05:55:34.570Z",35.687,-121.116,4.7,3,"md","usp000hxmk","Central California","CA","06079"
"2011-03-16T19:09:36.000Z",44.61,-112.08,10.9,3,"ml","usp000hxja","western Montana","MT","30001"
"2011-03-16T14:56:37.550Z",61.55,-149.736,42.2,3.3,"ml","usp000hxh6","Southern Alaska","AK","02170"
"2011-03-16T12:56:20.520Z",39.032,-118.809,6.5,3.4,"ml","usp000hxgh","Nevada","NV","32021"
"2011-03-15T18:14:40.690Z",38.385,-118.727,12.5,3.7,"ml","usp000hxda","Nevada","NV","32021"
"2011-03-15T18:11:02.800Z",38.386,-118.726,12.2,3.2,"ml","usp000hxd9","Nevada","NV","32021"
"2011-03-14T00:19:48.800Z",32.964,-100.809,5,3,"mblg","usp000hx15","western Texas","TX","48415"
"2011-03-13T20:16:20.620Z",32.995,-100.767,5,3.8,"mwr","usp000hwz2","western Texas","TX","48263"
"2011-03-12T15:22:00.860Z",32.882,-100.896,5,3,"mblg","usp000hwh0","western Texas","TX","48415"
"2011-03-12T04:16:05.630Z",36.861,-104.981,5,3.2,"ml","usp000hw9n","New Mexico","NM","35007"
"2011-03-11T10:56:23.000Z",35.45,-97.087,5,3.1,"mblg","usp000hvu2","Oklahoma","OK","40125"
"2011-03-11T04:51:25.410Z",35.351,-118.561,5.4,3.3,"ml","usp000hvnt","Central California","CA","06029"
"2011-03-10T15:56:24.810Z",36.008,-117.401,4.7,3.2,"ml","usp000hvn0","Central California","CA","06027"
"2011-03-10T06:19:01.610Z",67.7,-152.596,6.4,3.2,"ml","usp000hvm9","northern Alaska","AK","02290"
"2011-03-09T20:48:31.000Z",35.243,-92.397,5.9,3.3,"mwr","usp000hvke","Arkansas","AR","05045"
"2011-03-09T04:17:17.280Z",34.28,-116.83,6.7,3,"ml","usp000hvhz","Southern California","CA","06071"
"2011-03-08T17:28:05.380Z",60.089,-151.588,41.4,3.1,"ml","usp000hvgz","Kenai Peninsula, Alaska","AK","02122"
"2011-03-06T14:15:24.000Z",19.404,-155.281,1.5,3,"md","usp000hven","Hawaii region, Hawaii","HI","15001"
"2011-03-06T13:35:55.000Z",19.427,-155.263,1.6,3.1,"md","usp000hvej","Hawaii region, Hawaii","HI","15001"
"2011-03-06T03:32:32.770Z",32.822,-115.616,15.6,3,"ml","usp000hvde","Southern California","CA","06025"
"2011-03-05T20:12:06.440Z",63.121,-150.535,116.9,3,"m","usp000hvd4","Central Alaska","AK","02068"
"2011-03-05T15:08:47.710Z",59.945,-141.471,8.8,3,"ml","usp000hvcs","Southeastern Alaska","AK","02282"
"2011-03-05T03:55:25.270Z",61.656,-151.725,91.6,3,"m","usp000hvc4","Southern Alaska","AK","02170"
"2011-03-04T09:32:13.530Z",59.733,-149.614,41.3,3,"ml","usp000hvb2","Kenai Peninsula, Alaska","AK","02122"
"2011-03-03T20:17:35.880Z",34.468,-116.516,10.6,3.4,"ml","usp000hvaa","Southern California","CA","06071"
"2011-03-03T15:55:24.900Z",35.241,-92.389,6.6,3.5,"mwr","usp000hva3","Arkansas","AR","05045"
"2011-03-03T15:31:49.400Z",35.266,-92.371,6,3.1,"mwr","usp000hva1","Arkansas","AR","05045"
"2011-03-03T05:33:07.000Z",36.809,-121.539,6.6,3.5,"ml","usp000hv9d","Central California","CA","06069"
"2011-03-03T02:58:17.220Z",37.399,-118.373,15,3.5,"mwr","usp000hv99","Central California","CA","06027"
"2011-03-03T00:29:01.070Z",37.4,-118.375,13.7,3.1,"ml","usp000hv94","Central California","CA","06027"
"2011-03-02T19:37:52.970Z",58.976,-136.121,0,3.2,"ml","usp000hv8z","Southeastern Alaska","AK","02105"
"2011-03-02T07:19:45.940Z",60.109,-152.743,111,3.6,"m","usp000hv8e","Southern Alaska","AK","02122"
"2011-03-02T04:35:38.170Z",62.012,-150.69,64.2,3,"ml","usp000hv8a","Central Alaska","AK","02170"
"2011-03-01T16:03:05.790Z",35.239,-92.39,5.1,3.3,"mwr","usp000hv7t","Arkansas","AR","05045"
"2011-03-01T15:58:46.500Z",35.237,-92.384,5.6,3.3,"mwr","usp000hv7s","Arkansas","AR","05045"
"2011-03-01T10:56:20.180Z",35.289,-92.34,2.4,3.2,"mwr","usp000hv7f","Arkansas","AR","05045"
"2011-03-01T03:30:12.760Z",32.876,-100.839,5,3.1,"mblg","usp000hv6y","western Texas","TX","48415"
"2011-03-01T02:19:47.010Z",38.815,-122.82,3,4.4,"mwr","usp000hv6x","Northern California","CA","06097"
"2011-03-01T01:07:07.890Z",68.705,-147.398,8.4,3,"ml","usp000hv6v","northern Alaska","AK","02185"
"2011-02-28T13:06:46.000Z",35.271,-92.341,3.1,3,"mwr","usp000hv6g","Arkansas","AR","05045"
"2011-02-28T08:46:11.670Z",35.282,-92.342,2.5,3.4,"mwr","usp000hv60","Arkansas","AR","05045"
"2011-02-28T05:18:00.320Z",35.271,-92.374,4.1,3.8,"mwr","usp000hv5r","Arkansas","AR","05045"
"2011-02-28T05:00:50.200Z",35.265,-92.344,3.8,4.7,"mwr","usp000hv5q","Arkansas","AR","05045"
"2011-02-26T16:11:26.020Z",63.582,-147.698,8,3.6,"ml","usp000hv3y","Central Alaska","AK","02068"
"2011-02-26T14:35:02.000Z",35.276,-92.349,2.9,3.3,"mwr","usp000hv3s","Arkansas","AR","05045"
"2011-02-26T12:43:42.970Z",59.048,-137.883,10.1,3.3,"ml","usp000hv3q","British Columbia, Canada","AK","02282"
"2011-02-25T23:23:51.450Z",57.273,-157.819,151.4,3.5,"m","usp000hv2w","Alaska Peninsula","AK","02164"
"2011-02-25T23:03:56.640Z",55.148,-162.299,169.8,3,"m","usp000hv2t","Alaska Peninsula","AK","02013"
"2011-02-25T09:49:01.400Z",35.278,-92.374,5.9,3.5,"mwr","usp000hv24","Arkansas","AR","05045"
"2011-02-25T08:49:57.000Z",35.259,-92.374,6.2,3.1,"mblg","usp000hv23","Arkansas","AR","05045"
"2011-02-24T20:05:47.540Z",36.037,-118.355,1.4,3.5,"ml","usp000hv1g","Central California","CA","06107"
"2011-02-24T17:42:33.570Z",61.375,-150.391,49.4,3.6,"ml","usp000hv1c","Southern Alaska","AK","02170"
"2011-02-24T17:02:02.170Z",65.02,-146.896,19,3.3,"ml","usp000hv1a","northern Alaska","AK","02090"
"2011-02-24T15:07:11.000Z",35.271,-92.333,4.5,3.1,"mblg","usp000hv17","Arkansas","AR","05045"
"2011-02-24T07:35:24.380Z",35.34,-92.315,4.7,3.2,"mblg","usp000hv0u","Arkansas","AR","05045"
"2011-02-24T02:05:03.650Z",51.806,-178.826,9.4,3.3,"ml","usp000hv0f","Andreanof Islands, Aleutian Islands, Alaska","AK","02016"
"2011-02-24T00:24:45.000Z",35.287,-92.356,3.9,3.3,"mwr","usp000hv0a","Arkansas","AR","05045"
"2011-02-23T15:27:21.000Z",35.282,-92.353,5.3,3.4,"mblg","usp000huzm","Arkansas","AR","05045"
"2011-02-23T04:50:14.360Z",39.494,-122.956,11.3,4.2,"mwr","usp000huz0","Northern California","CA","06033"
"2011-02-23T04:49:41.510Z",39.499,-122.948,12.8,4.3,"mwr","usp000huyz","Northern California","CA","06033"
"2011-02-23T01:18:19.920Z",62.961,-149.731,83,3.1,"m","usp000huyg","Central Alaska","AK","02170"
"2011-02-22T08:46:09.210Z",37.159,-117.376,12.2,3.1,"ml","usp000hux4","Nevada","NV","32009"
"2011-02-21T23:10:20.000Z",35.246,-92.389,4.8,3,"mblg","usp000huvn","Arkansas","AR","05045"
"2011-02-21T16:17:32.000Z",35.265,-92.385,6,3.2,"mwr","usp000huv7","Arkansas","AR","05045"
"2011-02-21T09:04:18.150Z",35.793,-120.344,9.7,3.2,"ml","usp000huum","Central California","CA","06053"
"2011-02-20T15:15:00.000Z",35.26,-92.375,5.2,3.6,"mwr","usp000hut8","Arkansas","AR","05045"
"2011-02-19T23:04:58.000Z",35.268,-92.374,6.7,3.3,"mwr","usp000huse","Arkansas","AR","05045"
"2011-02-19T22:57:13.320Z",34.314,-118.721,8.7,3.2,"ml","usp000husc","Greater Los Angeles area, California","CA","06111"
"2011-02-19T08:55:55.440Z",62.438,-151.202,81.1,3.6,"m","usp000hurj","Central Alaska","AK","02170"
"2011-02-18T22:15:28.240Z",51.547,178.96,75,3.5,"m","usp000huqu","Rat Islands, Aleutian Islands, Alaska","AK","02016"
"2011-02-18T16:39:25.880Z",36.684,-121.309,4.5,3.2,"ml","usp000huq7","Central California","CA","06069"
"2011-02-18T12:18:24.360Z",35.269,-92.369,5.9,3.2,"mblg","usp000hupw","Arkansas","AR","05045"
"2011-02-18T08:13:35.000Z",35.271,-92.377,6.3,4.1,"mwr","usp000hupq","Arkansas","AR","05045"
"2011-02-18T04:59:50.000Z",35.257,-92.37,5.1,3.9,"mwr","usp000hupf","Arkansas","AR","05045"
"2011-02-17T22:06:45.200Z",35.265,-92.365,6,3.1,"mblg","usp000huns","Arkansas","AR","05045"
"2011-02-17T18:25:34.410Z",30.113,-103.304,5,3.3,"mblg","usp000hung","western Texas","TX","48043"
"2011-02-17T11:32:49.450Z",62.735,-148.295,53.3,3.1,"ml","usp000hun4","Central Alaska","AK","02170"
"2011-02-17T10:49:48.000Z",35.276,-92.361,6.5,3.8,"mwr","usp000hun3","Arkansas","AR","05045"
"2011-02-17T02:53:26.000Z",35.266,-92.361,6.4,3.2,"mblg","usp000humr","Arkansas","AR","05045"
"2011-02-16T21:46:17.090Z",35.27,-92.361,6.6,3.5,"mblg","usp000humb","Arkansas","AR","05045"
"2011-02-16T18:12:53.990Z",62.985,-149.689,87.6,3.6,"m","usp000hum8","Central Alaska","AK","02170"
"2011-02-15T23:38:59.340Z",38.824,-122.804,3.7,3,"md","usp000huk6","Northern California","CA","06097"
"2011-02-14T18:35:25.740Z",46.282,-122.212,5.6,3.8,"mwr","usp000huhd","Mount St. Helens area, Washington","WA","53059"
"2011-02-13T21:53:40.090Z",67.969,-156.105,10,3.4,"ml","usp000hufv","northern Alaska","AK","02188"
"2011-02-13T19:53:46.090Z",59.905,-153.295,137.8,3,"m","usp000hufq","Southern Alaska","AK","02122"
"2011-02-13T11:44:52.640Z",37.005,-104.935,5,3.6,"ml","usp000huf4","Colorado","CO","08071"
"2011-02-12T17:30:43.550Z",33.704,-116.831,18.1,3.7,"ml","usp000hue9","Southern California","CA","06065"
"2011-02-12T04:07:37.510Z",63.528,-147.842,80.9,3.6,"m","usp000hudc","Central Alaska","AK","02068"
"2011-02-12T00:50:49.440Z",58.868,-157.723,22.1,3.7,"ml","usp000hucy","Alaska Peninsula","AK","02070"
"2011-02-10T18:30:12.000Z",19.382,-155.24,3.6,3.8,"md","usp000huar","Hawaii region, Hawaii","HI","15001"
"2011-02-10T14:55:43.030Z",38.534,-118.377,9.7,3.8,"ml","usp000huae","Nevada","NV","32021"
"2011-02-10T14:21:39.590Z",52.072,-176.047,120.5,4.1,"mb","usp000huaa","Andreanof Islands, Aleutian Islands, Alaska","AK","02016"
"2011-02-10T09:39:29.770Z",58.296,-154.133,78.1,4.7,"mwr","usp000hua5","Alaska Peninsula","AK","02150"
"2011-02-09T23:08:52.050Z",19.387,-155.278,3.1,3,"md","usp000hu9p","Hawaii region, Hawaii","HI","15001"
"2011-02-08T16:36:36.540Z",48.554,-123.1,52.7,3.2,"md","usp000hu85","San Juan Islands region, Washington","WA","53055"
"2011-02-08T00:28:40.890Z",37.256,-117.833,8.2,3.9,"ml","usp000hu7c","Central California","CA","06027"
"2011-02-07T19:27:53.720Z",58.483,-152.474,47.6,3.5,"ml","usp000hu75","Kodiak Island region, Alaska","AK","02150"
"2011-02-07T01:54:56.150Z",38.829,-122.8,2.7,3.3,"ml","usp000hu6a","Northern California","CA","06097"
"2011-02-06T08:20:44.150Z",55.69,-161.335,43.4,4.6,"mb","usp000hu5h","Alaska Peninsula","AK","02013"
"2011-02-05T17:52:38.890Z",63.342,-145.411,4.7,3.7,"ml","usp000hu4s","Central Alaska","AK","02240"
"2011-02-05T07:35:45.510Z",63.312,-151.509,17.3,3.5,"ml","usp000hu49","Central Alaska","AK","02068"
"2011-02-05T05:27:50.260Z",57.589,-153.558,43.2,4.3,"mwr","usp000hu46","Kodiak Island region, Alaska","AK","02150"
"2011-02-05T04:05:30.760Z",38.759,-122.705,1,3,"ml","usp000hu41","Northern California","CA","06033"
"2011-02-05T01:25:28.930Z",33.726,-116.858,17.1,3,"ml","usp000hu3u","Southern California","CA","06065"
"2011-02-04T23:56:37.000Z",59.178,-151.5,50.8,3.2,"ml","usp000hu3q","Kenai Peninsula, Alaska","AK","02122"
"2011-02-04T05:33:23.910Z",60.725,-150.276,40.9,4.5,"mwr","usp000hu26","Kenai Peninsula, Alaska","AK","02122"
"2011-02-02T13:53:22.470Z",63.438,-149.828,111.1,4.1,"mb","usp000htzt","Central Alaska","AK","02068"
"2011-02-01T20:54:52.260Z",63.01,-143.91,3.6,3.9,"mwr","usp000htyv","Central Alaska","AK","02261"
"2011-02-01T08:11:10.620Z",42.545,-108.258,5,3.1,"ml","usp000htxx","Wyoming","WY","56013"
"2011-02-01T01:24:45.510Z",61.56,-141.323,18.1,3,"ml","usp000htxh","Southern Alaska","AK","02261"
"2011-01-31T20:18:59.400Z",61.578,-141.282,15.3,3,"ml","usp000htx8","Southern Alaska","AK","02261"
"2011-01-31T17:46:29.720Z",32.669,-115.847,8.4,3.7,"md","usp000htx3","Southern California","CA","06025"
"2011-01-31T16:45:44.420Z",60.104,-140.705,11.9,3.8,"ml","usp000htwz","Southern Yukon Territory, Canada","AK","02282"
"2011-01-30T11:29:39.050Z",37.848,-122.032,6.3,3,"ml","usp000htut","San Francisco Bay area, California","CA","06013"
"2011-01-28T11:55:42.100Z",62.334,-150.83,66.5,3.1,"ml","usp000htrx","Central Alaska","AK","02170"
"2011-01-27T15:29:46.230Z",35.079,-118.985,19.8,3.2,"ml","usp000htqg","Central California","CA","06029"
"2011-01-26T22:29:44.680Z",38.505,-117.646,9.4,3.4,"ml","usp000htpj","Nevada","NV","32023"
"2011-01-26T05:10:11.080Z",42.424,-111.499,5.8,3.7,"ml","usp000htnu","southern Idaho","ID","16007"
"2011-01-25T22:24:01.400Z",34.336,-116.456,3.2,3,"ml","usp000htnh","Southern California","CA","06071"
"2011-01-25T20:53:01.930Z",38.542,-118.387,13,3.3,"ml","usp000htnf","Nevada","NV","32021"
"2011-01-25T00:55:36.180Z",32.867,-115.514,14.6,3.1,"ml","usp000htmc","Southern California","CA","06025"
"2011-01-24T07:12:03.570Z",37.289,-121.662,6.5,3,"ml","usp000htkd","Northern California","CA","06085"
"2011-01-23T23:37:50.420Z",63.543,-150.88,15.9,5,"mb","usp000htjv","Central Alaska","AK","02068"
"2011-01-23T22:31:23.750Z",32.66,-115.941,6.4,3.2,"ml","usp000htjp","Southern California","CA","06025"
"2011-01-23T12:16:47.190Z",34.836,-112.087,5,3.6,"ml","usp000htj3","Arizona","AZ","04025"
"2011-01-23T02:50:04.630Z",63.542,-150.865,15.7,5.1,"mwr","usp000hthd","Central Alaska","AK","02068"
"2011-01-22T20:39:32.060Z",38.542,-118.373,14.4,3.3,"ml","usp000hth4","Nevada","NV","32021"
"2011-01-22T19:27:13.690Z",38.534,-118.392,10.6,3.4,"ml","usp000hth3","Nevada","NV","32021"
"2011-01-22T19:21:04.630Z",38.544,-118.378,14,4.2,"ml","usp000hth2","Nevada","NV","32021"
"2011-01-22T17:29:25.700Z",38.539,-118.379,8.3,4.3,"ml","usp000htgu","Nevada","NV","32021"
"2011-01-22T17:26:09.190Z",38.55,-118.38,13.9,4,"ml","usp000htgs","Nevada","NV","32021"
"2011-01-22T04:23:35.820Z",59.903,-153.367,131.9,3.5,"m","usp000htfx","Southern Alaska","AK","02122"
"2011-01-21T15:40:27.130Z",55.3,-160.589,59.5,3.3,"ml","usp000htf4","Alaska Peninsula","AK","02013"
"2011-01-20T23:41:37.280Z",51.839,-176.038,62.8,4.6,"mb","usp000htea","Andreanof Islands, Aleutian Islands, Alaska","AK","02016"
"2011-01-20T21:59:12.000Z",39.16,-111.91,9.9,3.2,"ml","usp000hte6","Utah","UT","49039"
"2011-01-20T13:08:03.190Z",60.252,-153.111,140.7,3,"m","usp000htdn","Southern Alaska","AK","02122"
"2011-01-19T15:36:25.000Z",19.366,-155.65,12.9,3.2,"ml","usp000htc2","Hawaii region, Hawaii","HI","15001"
"2011-01-19T14:03:05.110Z",60.052,-152.821,103.7,4,"mb","usp000htbz","Southern Alaska","AK","02122"
"2011-01-18T15:17:07.370Z",60.568,-151.059,9.9,3.4,"ml","usp000htay","Kenai Peninsula, Alaska","AK","02122"
"2011-01-18T09:11:27.150Z",19.403,-155.283,1.2,3.3,"md","usp000htaf","Hawaii region, Hawaii","HI","15001"
"2011-01-18T00:18:23.480Z",58.875,-154.552,136.2,4.5,"mb","usp000ht9q","Alaska Peninsula","AK","02122"
"2011-01-17T07:10:12.340Z",39.874,-120.477,8.7,3.4,"mw","usp000ht8p","Northern California","CA","06063"
"2011-01-16T07:52:50.000Z",46.79,-112.18,15.2,3.7,"ml","usp000ht74","western Montana","MT","30049"
"2011-01-15T21:27:32.400Z",19.83,-155.598,15.2,3.4,"md","usp000ht6a","Hawaii region, Hawaii","HI","15001"
"2011-01-15T16:35:27.400Z",38.754,-119.594,10.1,3.1,"ml","usp000ht60","Nevada","NV","32005"
"2011-01-15T10:51:30.000Z",35.509,-97.222,3.4,3.4,"mblg","usp000ht5e","Oklahoma","OK","40109"
"2011-01-14T06:50:41.610Z",52.151,-174.314,169.5,3.5,"m","usp000ht39","Andreanof Islands, Aleutian Islands, Alaska","AK","02016"
"2011-01-13T04:48:38.110Z",59.051,-136.01,10,3.3,"ml","usp000ht0a","Southeastern Alaska","AK","02105"
"2011-01-13T04:00:35.890Z",36.803,-121.541,7.3,3.9,"mwr","usp000ht05","Central California","CA","06069"
"2011-01-13T03:54:34.980Z",36.802,-121.54,7.4,3.7,"mwr","usp000ht04","Central California","CA","06069"
